Lat,Lon
39.5,-121.81
39.5,-121.77
39.5,-121.73
39.5,-121.69
39.5,-121.65
39.5,-121.61
39.5,-121.57
39.5,-121.53
39.5,-121.49
39.5,-121.45
39.5,-121.41
39.5,-121.37
39.5,-121.33
39.5,-121.29
39.5,-121.25
39.5,-121.21
39.5,-121.17
39.5,-121.13
39.5,-121.09
39.5,-121.05
39.5,-121.01
39.5,-120.97
39.5,-120.93
39.5,-120.89
39.5,-120.85
39.5,-120.81
39.5,-120.77
39.5,-120.73
39.5,-120.69
39.5,-120.65
39.5,-120.61
39.5,-120.57
39.5,-120.53
39.5,-120.49
39.5,-120.45
39.5,-120.41
39.5,-120.37
39.5,-120.33
39.5,-120.29
39.5,-120.25
39.5,-120.21
39.5,-120.17
39.5,-120.13
39.5,-120.09
39.5,-120.05
39.5,-120.01
39.46,-123.81
39.46,-123.77
39.46,-123.73
39.46,-123.69
39.46,-123.65
39.46,-123.61
39.46,-123.57
39.46,-123.53
39.46,-123.49
39.46,-123.45
39.46,-123.41
39.46,-123.37
39.46,-123.33
39.46,-123.29
39.46,-123.25
39.46,-123.21
39.46,-123.17
39.46,-123.13
39.46,-123.09
39.46,-123.05
39.46,-123.01
39.46,-122.97
39.46,-122.93
39.46,-122.89
39.46,-122.85
39.46,-122.81
39.46,-122.77
39.46,-122.73
39.46,-122.69
39.46,-122.65
39.46,-122.61
39.46,-122.57
39.46,-122.53
39.46,-122.49
39.46,-122.45
39.46,-122.41
39.46,-122.37
39.46,-122.33
39.46,-122.29
39.46,-122.25
39.46,-122.21
39.46,-122.17
39.46,-122.13
39.46,-122.09
39.46,-122.05
39.46,-122.01
39.46,-121.97
39.46,-121.93
39.46,-121.89
39.46,-121.85
39.46,-121.81
39.46,-121.77
39.46,-121.73
39.46,-121.69
39.46,-121.65
39.46,-121.61
39.46,-121.57
39.46,-121.53
39.46,-121.49
39.46,-121.45
39.46,-121.41
39.46,-121.37
39.46,-121.33
39.46,-121.29
39.46,-121.25
39.46,-121.21
39.46,-121.17
39.46,-121.13
39.46,-121.09
39.46,-121.05
39.46,-121.01
39.46,-120.97
39.46,-120.93
39.46,-120.89
39.46,-120.85
39.46,-120.81
39.46,-120.77
39.46,-120.73
39.46,-120.69
39.46,-120.65
39.46,-120.61
39.46,-120.57
39.46,-120.53
39.46,-120.49
39.46,-120.45
39.46,-120.41
39.46,-120.37
39.46,-120.33
39.46,-120.29
39.46,-120.25
39.46,-120.21
39.46,-120.17
39.46,-120.13
39.46,-120.09
39.46,-120.05
39.46,-120.01
39.42,-123.81
39.42,-123.77
39.42,-123.73
39.42,-123.69
39.42,-123.65
39.42,-123.61
39.42,-123.57
39.42,-123.53
39.42,-123.49
39.42,-123.45
39.42,-123.41
39.42,-123.37
39.42,-123.33
39.42,-123.29
39.42,-123.25
39.42,-123.21
39.42,-123.17
39.42,-123.13
39.42,-123.09
39.42,-123.05
39.42,-123.01
39.42,-122.97
39.42,-122.93
39.42,-122.89
39.42,-122.85
39.42,-122.81
39.42,-122.77
39.42,-122.73
39.42,-122.69
39.42,-122.65
39.42,-122.61
39.42,-122.57
39.42,-122.53
39.42,-122.49
39.42,-122.45
39.42,-122.41
39.42,-122.37
39.42,-122.33
39.42,-122.29
39.42,-122.25
39.42,-122.21
39.42,-122.17
39.42,-122.13
39.42,-122.09
39.42,-122.05
39.42,-122.01
39.42,-121.97
39.42,-121.93
39.42,-121.89
39.42,-121.85
39.42,-121.81
39.42,-121.77
39.42,-121.73
39.42,-121.69
39.42,-121.65
39.42,-121.61
39.42,-121.57
39.42,-121.53
39.42,-121.49
39.42,-121.45
39.42,-121.41
39.42,-121.37
39.42,-121.33
39.42,-121.29
39.42,-121.25
39.42,-121.21
39.42,-121.17
39.42,-121.13
39.42,-121.09
39.42,-121.05
39.42,-121.01
39.42,-120.97
39.42,-120.93
39.42,-120.89
39.42,-120.85
39.42,-120.81
39.42,-120.77
39.42,-120.73
39.42,-120.69
39.42,-120.65
39.42,-120.61
39.42,-120.57
39.42,-120.53
39.42,-120.49
39.42,-120.45
39.42,-120.41
39.42,-120.37
39.42,-120.33
39.42,-120.29
39.42,-120.25
39.42,-120.21
39.42,-120.17
39.42,-120.13
39.42,-120.09
39.42,-120.05
39.42,-120.01
39.38,-123.81
39.38,-123.77
39.38,-123.73
39.38,-123.69
39.38,-123.65
39.38,-123.61
39.38,-123.57
39.38,-123.53
39.38,-123.49
39.38,-123.45
39.38,-123.41
39.38,-123.37
39.38,-123.33
39.38,-123.29
39.38,-123.25
39.38,-123.21
39.38,-123.17
39.38,-123.13
39.38,-123.09
39.38,-123.05
39.38,-123.01
39.38,-122.97
39.38,-122.93
39.38,-122.89
39.38,-122.85
39.38,-122.81
39.38,-122.77
39.38,-122.73
39.38,-122.69
39.38,-122.65
39.38,-122.61
39.38,-122.57
39.38,-122.53
39.38,-122.49
39.38,-122.45
39.38,-122.41
39.38,-122.37
39.38,-122.33
39.38,-122.29
39.38,-122.25
39.38,-122.21
39.38,-122.17
39.38,-122.13
39.38,-122.09
39.38,-122.05
39.38,-122.01
39.38,-121.97
39.38,-121.93
39.38,-121.89
39.38,-121.85
39.38,-121.81
39.38,-121.77
39.38,-121.73
39.38,-121.69
39.38,-121.65
39.38,-121.61
39.38,-121.57
39.38,-121.53
39.38,-121.49
39.38,-121.45
39.38,-121.41
39.38,-121.37
39.38,-121.33
39.38,-121.29
39.38,-121.25
39.38,-121.21
39.38,-121.17
39.38,-121.13
39.38,-121.09
39.38,-121.05
39.38,-121.01
39.38,-120.97
39.38,-120.93
39.38,-120.89
39.38,-120.85
39.38,-120.81
39.38,-120.77
39.38,-120.73
39.38,-120.69
39.38,-120.65
39.38,-120.61
39.38,-120.57
39.38,-120.53
39.38,-120.49
39.38,-120.45
39.38,-120.41
39.38,-120.37
39.38,-120.33
39.38,-120.29
39.38,-120.25
39.38,-120.21
39.38,-120.17
39.38,-120.13
39.38,-120.09
39.38,-120.05
39.38,-120.01
39.34,-123.81
39.34,-123.77
39.34,-123.73
39.34,-123.69
39.34,-123.65
39.34,-123.61
39.34,-123.57
39.34,-123.53
39.34,-123.49
39.34,-123.45
39.34,-123.41
39.34,-123.37
39.34,-123.33
39.34,-123.29
39.34,-123.25
39.34,-123.21
39.34,-123.17
39.34,-123.13
39.34,-123.09
39.34,-123.05
39.34,-123.01
39.34,-122.97
39.34,-122.93
39.34,-122.89
39.34,-122.85
39.34,-122.81
39.34,-122.77
39.34,-122.73
39.34,-122.69
39.34,-122.65
39.34,-122.61
39.34,-122.57
39.34,-122.53
39.34,-122.49
39.34,-122.45
39.34,-122.41
39.34,-122.37
39.34,-122.33
39.34,-122.29
39.34,-122.25
39.34,-122.21
39.34,-122.17
39.34,-122.13
39.34,-122.09
39.34,-122.05
39.34,-122.01
39.34,-121.97
39.34,-121.93
39.34,-121.89
39.34,-121.85
39.34,-121.81
39.34,-121.77
39.34,-121.73
39.34,-121.69
39.34,-121.65
39.34,-121.61
39.34,-121.57
39.34,-121.53
39.34,-121.49
39.34,-121.45
39.34,-121.41
39.34,-121.37
39.34,-121.33
39.34,-121.29
39.34,-121.25
39.34,-121.21
39.34,-121.17
39.34,-121.13
39.34,-121.09
39.34,-121.05
39.34,-121.01
39.34,-120.97
39.34,-120.93
39.34,-120.89
39.34,-120.85
39.34,-120.81
39.34,-120.77
39.34,-120.73
39.34,-120.69
39.34,-120.65
39.34,-120.61
39.34,-120.57
39.34,-120.53
39.34,-120.49
39.34,-120.45
39.34,-120.41
39.34,-120.37
39.34,-120.33
39.34,-120.29
39.34,-120.25
39.34,-120.21
39.34,-120.17
39.34,-120.13
39.34,-120.09
39.34,-120.05
39.34,-120.01
39.3,-123.81
39.3,-123.77
39.3,-123.73
39.3,-123.69
39.3,-123.65
39.3,-123.61
39.3,-123.57
39.3,-123.53
39.3,-123.49
39.3,-123.45
39.3,-123.41
39.3,-123.37
39.3,-123.33
39.3,-123.29
39.3,-123.25
39.3,-123.21
39.3,-123.17
39.3,-123.13
39.3,-123.09
39.3,-123.05
39.3,-123.01
39.3,-122.97
39.3,-122.93
39.3,-122.89
39.3,-122.85
39.3,-122.81
39.3,-122.77
39.3,-122.73
39.3,-122.69
39.3,-122.65
39.3,-122.61
39.3,-122.57
39.3,-122.53
39.3,-122.49
39.3,-122.45
39.3,-122.41
39.3,-122.37
39.3,-122.33
39.3,-122.29
39.3,-122.25
39.3,-122.21
39.3,-122.17
39.3,-122.13
39.3,-122.09
39.3,-122.05
39.3,-122.01
39.3,-121.97
39.3,-121.93
39.3,-121.89
39.3,-121.85
39.3,-121.81
39.3,-121.77
39.3,-121.73
39.3,-121.69
39.3,-121.65
39.3,-121.61
39.3,-121.57
39.3,-121.53
39.3,-121.49
39.3,-121.45
39.3,-121.41
39.3,-121.37
39.3,-121.33
39.3,-121.29
39.3,-121.25
39.3,-121.21
39.3,-121.17
39.3,-121.13
39.3,-121.09
39.3,-121.05
39.3,-121.01
39.3,-120.97
39.3,-120.93
39.3,-120.89
39.3,-120.85
39.3,-120.81
39.3,-120.77
39.3,-120.73
39.3,-120.69
39.3,-120.65
39.3,-120.61
39.3,-120.57
39.3,-120.53
39.3,-120.49
39.3,-120.45
39.3,-120.41
39.3,-120.37
39.3,-120.33
39.3,-120.29
39.3,-120.25
39.3,-120.21
39.3,-120.17
39.3,-120.13
39.3,-120.09
39.3,-120.05
39.3,-120.01
39.26,-123.81
39.26,-123.77
39.26,-123.73
39.26,-123.69
39.26,-123.65
39.26,-123.61
39.26,-123.57
39.26,-123.53
39.26,-123.49
39.26,-123.45
39.26,-123.41
39.26,-123.37
39.26,-123.33
39.26,-123.29
39.26,-123.25
39.26,-123.21
39.26,-123.17
39.26,-123.13
39.26,-123.09
39.26,-123.05
39.26,-123.01
39.26,-122.97
39.26,-122.93
39.26,-122.89
39.26,-122.85
39.26,-122.81
39.26,-122.77
39.26,-122.73
39.26,-122.69
39.26,-122.65
39.26,-122.61
39.26,-122.57
39.26,-122.53
39.26,-122.49
39.26,-122.45
39.26,-122.41
39.26,-122.37
39.26,-122.33
39.26,-122.29
39.26,-122.25
39.26,-122.21
39.26,-122.17
39.26,-122.13
39.26,-122.09
39.26,-122.05
39.26,-122.01
39.26,-121.97
39.26,-121.93
39.26,-121.89
39.26,-121.85
39.26,-121.81
39.26,-121.77
39.26,-121.73
39.26,-121.69
39.26,-121.65
39.26,-121.61
39.26,-121.57
39.26,-121.53
39.26,-121.49
39.26,-121.45
39.26,-121.41
39.26,-121.37
39.26,-121.33
39.26,-121.29
39.26,-121.25
39.26,-121.21
39.26,-121.17
39.26,-121.13
39.26,-121.09
39.26,-121.05
39.26,-121.01
39.26,-120.97
39.26,-120.93
39.26,-120.89
39.26,-120.85
39.26,-120.81
39.26,-120.77
39.26,-120.73
39.26,-120.69
39.26,-120.65
39.26,-120.61
39.26,-120.57
39.26,-120.53
39.26,-120.49
39.26,-120.45
39.26,-120.41
39.26,-120.37
39.26,-120.33
39.26,-120.29
39.26,-120.25
39.26,-120.21
39.26,-120.17
39.26,-120.13
39.26,-120.09
39.26,-120.05
39.26,-120.01
39.22,-123.77
39.22,-123.73
39.22,-123.69
39.22,-123.65
39.22,-123.61
39.22,-123.57
39.22,-123.53
39.22,-123.49
39.22,-123.45
39.22,-123.41
39.22,-123.37
39.22,-123.33
39.22,-123.29
39.22,-123.25
39.22,-123.21
39.22,-123.17
39.22,-123.13
39.22,-123.09
39.22,-123.05
39.22,-123.01
39.22,-122.97
39.22,-122.93
39.22,-122.89
39.22,-122.85
39.22,-122.81
39.22,-122.77
39.22,-122.73
39.22,-122.69
39.22,-122.65
39.22,-122.61
39.22,-122.57
39.22,-122.53
39.22,-122.49
39.22,-122.45
39.22,-122.41
39.22,-122.37
39.22,-122.33
39.22,-122.29
39.22,-122.25
39.22,-122.21
39.22,-122.17
39.22,-122.13
39.22,-122.09
39.22,-122.05
39.22,-122.01
39.22,-121.97
39.22,-121.93
39.22,-121.89
39.22,-121.85
39.22,-121.81
39.22,-121.77
39.22,-121.73
39.22,-121.69
39.22,-121.65
39.22,-121.61
39.22,-121.57
39.22,-121.53
39.22,-121.49
39.22,-121.45
39.22,-121.41
39.22,-121.37
39.22,-121.33
39.22,-121.29
39.22,-121.25
39.22,-121.21
39.22,-121.17
39.22,-121.13
39.22,-121.09
39.22,-121.05
39.22,-121.01
39.22,-120.97
39.22,-120.93
39.22,-120.89
39.22,-120.85
39.22,-120.81
39.22,-120.77
39.22,-120.73
39.22,-120.69
39.22,-120.65
39.22,-120.61
39.22,-120.57
39.22,-120.53
39.22,-120.49
39.22,-120.45
39.22,-120.41
39.22,-120.37
39.22,-120.33
39.22,-120.29
39.22,-120.25
39.22,-120.21
39.22,-120.17
39.22,-120.13
39.22,-120.09
39.22,-120.05
39.22,-120.01
39.18,-123.77
39.18,-123.73
39.18,-123.69
39.18,-123.65
39.18,-123.61
39.18,-123.57
39.18,-123.53
39.18,-123.49
39.18,-123.45
39.18,-123.41
39.18,-123.37
39.18,-123.33
39.18,-123.29
39.18,-123.25
39.18,-123.21
39.18,-123.17
39.18,-123.13
39.18,-123.09
39.18,-123.05
39.18,-123.01
39.18,-122.97
39.18,-122.93
39.18,-122.89
39.18,-122.85
39.18,-122.81
39.18,-122.77
39.18,-122.73
39.18,-122.69
39.18,-122.65
39.18,-122.61
39.18,-122.57
39.18,-122.53
39.18,-122.49
39.18,-122.45
39.18,-122.41
39.18,-122.37
39.18,-122.33
39.18,-122.29
39.18,-122.25
39.18,-122.21
39.18,-122.17
39.18,-122.13
39.18,-122.09
39.18,-122.05
39.18,-122.01
39.18,-121.97
39.18,-121.93
39.18,-121.89
39.18,-121.85
39.18,-121.81
39.18,-121.77
39.18,-121.73
39.18,-121.69
39.18,-121.65
39.18,-121.61
39.18,-121.57
39.18,-121.53
39.18,-121.49
39.18,-121.45
39.18,-121.41
39.18,-121.37
39.18,-121.33
39.18,-121.29
39.18,-121.25
39.18,-121.21
39.18,-121.17
39.18,-121.13
39.18,-121.09
39.18,-121.05
39.18,-121.01
39.18,-120.97
39.18,-120.93
39.18,-120.89
39.18,-120.85
39.18,-120.81
39.18,-120.77
39.18,-120.73
39.18,-120.69
39.18,-120.65
39.18,-120.61
39.18,-120.57
39.18,-120.53
39.18,-120.49
39.18,-120.45
39.18,-120.41
39.18,-120.37
39.18,-120.33
39.18,-120.29
39.18,-120.25
39.18,-120.21
39.18,-120.17
39.18,-120.13
39.18,-120.09
39.18,-120.05
39.18,-120.01
39.14,-123.73
39.14,-123.69
39.14,-123.65
39.14,-123.61
39.14,-123.57
39.14,-123.53
39.14,-123.49
39.14,-123.45
39.14,-123.41
39.14,-123.37
39.14,-123.33
39.14,-123.29
39.14,-123.25
39.14,-123.21
39.14,-123.17
39.14,-123.13
39.14,-123.09
39.14,-123.05
39.14,-123.01
39.14,-122.97
39.14,-122.93
39.14,-122.89
39.14,-122.85
39.14,-122.81
39.14,-122.77
39.14,-122.73
39.14,-122.69
39.14,-122.65
39.14,-122.61
39.14,-122.57
39.14,-122.53
39.14,-122.49
39.14,-122.45
39.14,-122.41
39.14,-122.37
39.14,-122.33
39.14,-122.29
39.14,-122.25
39.14,-122.21
39.14,-122.17
39.14,-122.13
39.14,-122.09
39.14,-122.05
39.14,-122.01
39.14,-121.97
39.14,-121.93
39.14,-121.89
39.14,-121.85
39.14,-121.81
39.14,-121.77
39.14,-121.73
39.14,-121.69
39.14,-121.65
39.14,-121.61
39.14,-121.57
39.14,-121.53
39.14,-121.49
39.14,-121.45
39.14,-121.41
39.14,-121.37
39.14,-121.33
39.14,-121.29
39.14,-121.25
39.14,-121.21
39.14,-121.17
39.14,-121.13
39.14,-121.09
39.14,-121.05
39.14,-121.01
39.14,-120.97
39.14,-120.93
39.14,-120.89
39.14,-120.85
39.14,-120.81
39.14,-120.77
39.14,-120.73
39.14,-120.69
39.14,-120.65
39.14,-120.61
39.14,-120.57
39.14,-120.53
39.14,-120.49
39.14,-120.45
39.14,-120.41
39.14,-120.37
39.14,-120.33
39.14,-120.29
39.14,-120.25
39.14,-120.21
39.14,-120.17
39.14,-120.13
39.14,-120.09
39.14,-120.05
39.14,-120.01
39.1,-123.73
39.1,-123.69
39.1,-123.65
39.1,-123.61
39.1,-123.57
39.1,-123.53
39.1,-123.49
39.1,-123.45
39.1,-123.41
39.1,-123.37
39.1,-123.33
39.1,-123.29
39.1,-123.25
39.1,-123.21
39.1,-123.17
39.1,-123.13
39.1,-123.09
39.1,-123.05
39.1,-123.01
39.1,-122.97
39.1,-122.93
39.1,-122.89
39.1,-122.85
39.1,-122.81
39.1,-122.77
39.1,-122.73
39.1,-122.69
39.1,-122.65
39.1,-122.61
39.1,-122.57
39.1,-122.53
39.1,-122.49
39.1,-122.45
39.1,-122.41
39.1,-122.37
39.1,-122.33
39.1,-122.29
39.1,-122.25
39.1,-122.21
39.1,-122.17
39.1,-122.13
39.1,-122.09
39.1,-122.05
39.1,-122.01
39.1,-121.97
39.1,-121.93
39.1,-121.89
39.1,-121.85
39.1,-121.81
39.1,-121.77
39.1,-121.73
39.1,-121.69
39.1,-121.65
39.1,-121.61
39.1,-121.57
39.1,-121.53
39.1,-121.49
39.1,-121.45
39.1,-121.41
39.1,-121.37
39.1,-121.33
39.1,-121.29
39.1,-121.25
39.1,-121.21
39.1,-121.17
39.1,-121.13
39.1,-121.09
39.1,-121.05
39.1,-121.01
39.1,-120.97
39.1,-120.93
39.1,-120.89
39.1,-120.85
39.1,-120.81
39.1,-120.77
39.1,-120.73
39.1,-120.69
39.1,-120.65
39.1,-120.61
39.1,-120.57
39.1,-120.53
39.1,-120.49
39.1,-120.45
39.1,-120.41
39.1,-120.37
39.1,-120.33
39.1,-120.29
39.1,-120.25
39.1,-120.21
39.1,-120.17
39.1,-120.13
39.1,-120.09
39.1,-120.05
39.1,-120.01
39.06,-123.69
39.06,-123.65
39.06,-123.61
39.06,-123.57
39.06,-123.53
39.06,-123.49
39.06,-123.45
39.06,-123.41
39.06,-123.37
39.06,-123.33
39.06,-123.29
39.06,-123.25
39.06,-123.21
39.06,-123.17
39.06,-123.13
39.06,-123.09
39.06,-123.05
39.06,-123.01
39.06,-122.97
39.06,-122.93
39.06,-122.89
39.06,-122.85
39.06,-122.81
39.06,-122.77
39.06,-122.73
39.06,-122.69
39.06,-122.65
39.06,-122.61
39.06,-122.57
39.06,-122.53
39.06,-122.49
39.06,-122.45
39.06,-122.41
39.06,-122.37
39.06,-122.33
39.06,-122.29
39.06,-122.25
39.06,-122.21
39.06,-122.17
39.06,-122.13
39.06,-122.09
39.06,-122.05
39.06,-122.01
39.06,-121.97
39.06,-121.93
39.06,-121.89
39.06,-121.85
39.06,-121.81
39.06,-121.77
39.06,-121.73
39.06,-121.69
39.06,-121.65
39.06,-121.61
39.06,-121.57
39.06,-121.53
39.06,-121.49
39.06,-121.45
39.06,-121.41
39.06,-121.37
39.06,-121.33
39.06,-121.29
39.06,-121.25
39.06,-121.21
39.06,-121.17
39.06,-121.13
39.06,-121.09
39.06,-121.05
39.06,-121.01
39.06,-120.97
39.06,-120.93
39.06,-120.89
39.06,-120.85
39.06,-120.81
39.06,-120.77
39.06,-120.73
39.06,-120.69
39.06,-120.65
39.06,-120.61
39.06,-120.57
39.06,-120.53
39.06,-120.49
39.06,-120.45
39.06,-120.41
39.06,-120.37
39.06,-120.33
39.06,-120.29
39.06,-120.25
39.06,-120.21
39.06,-120.17
39.06,-120.13
39.06,-120.09
39.06,-120.05
39.06,-120.01
39.02,-123.69
39.02,-123.65
39.02,-123.61
39.02,-123.57
39.02,-123.53
39.02,-123.49
39.02,-123.45
39.02,-123.41
39.02,-123.37
39.02,-123.33
39.02,-123.29
39.02,-123.25
39.02,-123.21
39.02,-123.17
39.02,-123.13
39.02,-123.09
39.02,-123.05
39.02,-123.01
39.02,-122.97
39.02,-122.93
39.02,-122.89
39.02,-122.85
39.02,-122.81
39.02,-122.77
39.02,-122.73
39.02,-122.69
39.02,-122.65
39.02,-122.61
39.02,-122.57
39.02,-122.53
39.02,-122.49
39.02,-122.45
39.02,-122.41
39.02,-122.37
39.02,-122.33
39.02,-122.29
39.02,-122.25
39.02,-122.21
39.02,-122.17
39.02,-122.13
39.02,-122.09
39.02,-122.05
39.02,-122.01
39.02,-121.97
39.02,-121.93
39.02,-121.89
39.02,-121.85
39.02,-121.81
39.02,-121.77
39.02,-121.73
39.02,-121.69
39.02,-121.65
39.02,-121.61
39.02,-121.57
39.02,-121.53
39.02,-121.49
39.02,-121.45
39.02,-121.41
39.02,-121.37
39.02,-121.33
39.02,-121.29
39.02,-121.25
39.02,-121.21
39.02,-121.17
39.02,-121.13
39.02,-121.09
39.02,-121.05
39.02,-121.01
39.02,-120.97
39.02,-120.93
39.02,-120.89
39.02,-120.85
39.02,-120.81
39.02,-120.77
39.02,-120.73
39.02,-120.69
39.02,-120.65
39.02,-120.61
39.02,-120.57
39.02,-120.53
39.02,-120.49
39.02,-120.45
39.02,-120.41
39.02,-120.37
39.02,-120.33
39.02,-120.29
39.02,-120.25
39.02,-120.21
39.02,-120.17
39.02,-120.13
39.02,-120.09
39.02,-120.05
39.02,-120.01
38.98,-123.73
38.98,-123.69
38.98,-123.65
38.98,-123.61
38.98,-123.57
38.98,-123.53
38.98,-123.49
38.98,-123.45
38.98,-123.41
38.98,-123.37
38.98,-123.33
38.98,-123.29
38.98,-123.25
38.98,-123.21
38.98,-123.17
38.98,-123.13
38.98,-123.09
38.98,-123.05
38.98,-123.01
38.98,-122.97
38.98,-122.93
38.98,-122.89
38.98,-122.85
38.98,-122.81
38.98,-122.77
38.98,-122.73
38.98,-122.69
38.98,-122.65
38.98,-122.61
38.98,-122.57
38.98,-122.53
38.98,-122.49
38.98,-122.45
38.98,-122.41
38.98,-122.37
38.98,-122.33
38.98,-122.29
38.98,-122.25
38.98,-122.21
38.98,-122.17
38.98,-122.13
38.98,-122.09
38.98,-122.05
38.98,-122.01
38.98,-121.97
38.98,-121.93
38.98,-121.89
38.98,-121.85
38.98,-121.81
38.98,-121.77
38.98,-121.73
38.98,-121.69
38.98,-121.65
38.98,-121.61
38.98,-121.57
38.98,-121.53
38.98,-121.49
38.98,-121.45
38.98,-121.41
38.98,-121.37
38.98,-121.33
38.98,-121.29
38.98,-121.25
38.98,-121.21
38.98,-121.17
38.98,-121.13
38.98,-121.09
38.98,-121.05
38.98,-121.01
38.98,-120.97
38.98,-120.93
38.98,-120.89
38.98,-120.85
38.98,-120.81
38.98,-120.77
38.98,-120.73
38.98,-120.69
38.98,-120.65
38.98,-120.61
38.98,-120.57
38.98,-120.53
38.98,-120.49
38.98,-120.45
38.98,-120.41
38.98,-120.37
38.98,-120.33
38.98,-120.29
38.98,-120.25
38.98,-120.21
38.98,-120.17
38.98,-120.13
38.98,-120.09
38.98,-120.05
38.98,-120.01
38.98,-119.97
38.98,-119.93
38.94,-123.73
38.94,-123.69
38.94,-123.65
38.94,-123.61
38.94,-123.57
38.94,-123.53
38.94,-123.49
38.94,-123.45
38.94,-123.41
38.94,-123.37
38.94,-123.33
38.94,-123.29
38.94,-123.25
38.94,-123.21
38.94,-123.17
38.94,-123.13
38.94,-123.09
38.94,-123.05
38.94,-123.01
38.94,-122.97
38.94,-122.93
38.94,-122.89
38.94,-122.85
38.94,-122.81
38.94,-122.77
38.94,-122.73
38.94,-122.69
38.94,-122.65
38.94,-122.61
38.94,-122.57
38.94,-122.53
38.94,-122.49
38.94,-122.45
38.94,-122.41
38.94,-122.37
38.94,-122.33
38.94,-122.29
38.94,-122.25
38.94,-122.21
38.94,-122.17
38.94,-122.13
38.94,-122.09
38.94,-122.05
38.94,-122.01
38.94,-121.97
38.94,-121.93
38.94,-121.89
38.94,-121.85
38.94,-121.81
38.94,-121.77
38.94,-121.73
38.94,-121.69
38.94,-121.65
38.94,-121.61
38.94,-121.57
38.94,-121.53
38.94,-121.49
38.94,-121.45
38.94,-121.41
38.94,-121.37
38.94,-121.33
38.94,-121.29
38.94,-121.25
38.94,-121.21
38.94,-121.17
38.94,-121.13
38.94,-121.09
38.94,-121.05
38.94,-121.01
38.94,-120.97
38.94,-120.93
38.94,-120.89
38.94,-120.85
38.94,-120.81
38.94,-120.77
38.94,-120.73
38.94,-120.69
38.94,-120.65
38.94,-120.61
38.94,-120.57
38.94,-120.53
38.94,-120.49
38.94,-120.45
38.94,-120.41
38.94,-120.37
38.94,-120.33
38.94,-120.29
38.94,-120.25
38.94,-120.21
38.94,-120.17
38.94,-120.13
38.94,-120.09
38.94,-120.05
38.94,-120.01
38.94,-119.97
38.94,-119.93
38.94,-119.89
38.9,-123.73
38.9,-123.69
38.9,-123.65
38.9,-123.61
38.9,-123.57
38.9,-123.53
38.9,-123.49
38.9,-123.45
38.9,-123.41
38.9,-123.37
38.9,-123.33
38.9,-123.29
38.9,-123.25
38.9,-123.21
38.9,-123.17
38.9,-123.13
38.9,-123.09
38.9,-123.05
38.9,-123.01
38.9,-122.97
38.9,-122.93
38.9,-122.89
38.9,-122.85
38.9,-122.81
38.9,-122.77
38.9,-122.73
38.9,-122.69
38.9,-122.65
38.9,-122.61
38.9,-122.57
38.9,-122.53
38.9,-122.49
38.9,-122.45
38.9,-122.41
38.9,-122.37
38.9,-122.33
38.9,-122.29
38.9,-122.25
38.9,-122.21
38.9,-122.17
38.9,-122.13
38.9,-122.09
38.9,-122.05
38.9,-122.01
38.9,-121.97
38.9,-121.93
38.9,-121.89
38.9,-121.85
38.9,-121.81
38.9,-121.77
38.9,-121.73
38.9,-121.69
38.9,-121.65
38.9,-121.61
38.9,-121.57
38.9,-121.53
38.9,-121.49
38.9,-121.45
38.9,-121.41
38.9,-121.37
38.9,-121.33
38.9,-121.29
38.9,-121.25
38.9,-121.21
38.9,-121.17
38.9,-121.13
38.9,-121.09
38.9,-121.05
38.9,-121.01
38.9,-120.97
38.9,-120.93
38.9,-120.89
38.9,-120.85
38.9,-120.81
38.9,-120.77
38.9,-120.73
38.9,-120.69
38.9,-120.65
38.9,-120.61
38.9,-120.57
38.9,-120.53
38.9,-120.49
38.9,-120.45
38.9,-120.41
38.9,-120.37
38.9,-120.33
38.9,-120.29
38.9,-120.25
38.9,-120.21
38.9,-120.17
38.9,-120.13
38.9,-120.09
38.9,-120.05
38.9,-120.01
38.9,-119.97
38.9,-119.93
38.9,-119.89
38.9,-119.85
38.9,-119.81
38.86,-123.65
38.86,-123.61
38.86,-123.57
38.86,-123.53
38.86,-123.49
38.86,-123.45
38.86,-123.41
38.86,-123.37
38.86,-123.33
38.86,-123.29
38.86,-123.25
38.86,-123.21
38.86,-123.17
38.86,-123.13
38.86,-123.09
38.86,-123.05
38.86,-123.01
38.86,-122.97
38.86,-122.93
38.86,-122.89
38.86,-122.85
38.86,-122.81
38.86,-122.77
38.86,-122.73
38.86,-122.69
38.86,-122.65
38.86,-122.61
38.86,-122.57
38.86,-122.53
38.86,-122.49
38.86,-122.45
38.86,-122.41
38.86,-122.37
38.86,-122.33
38.86,-122.29
38.86,-122.25
38.86,-122.21
38.86,-122.17
38.86,-122.13
38.86,-122.09
38.86,-122.05
38.86,-122.01
38.86,-121.97
38.86,-121.93
38.86,-121.89
38.86,-121.85
38.86,-121.81
38.86,-121.77
38.86,-121.73
38.86,-121.69
38.86,-121.65
38.86,-121.61
38.86,-121.57
38.86,-121.53
38.86,-121.49
38.86,-121.45
38.86,-121.41
38.86,-121.37
38.86,-121.33
38.86,-121.29
38.86,-121.25
38.86,-121.21
38.86,-121.17
38.86,-121.13
38.86,-121.09
38.86,-121.05
38.86,-121.01
38.86,-120.97
38.86,-120.93
38.86,-120.89
38.86,-120.85
38.86,-120.81
38.86,-120.77
38.86,-120.73
38.86,-120.69
38.86,-120.65
